question,product_description,image_url,label
Does this monitor include a 12 volt adapter for in car use?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Does it come complete with Smellovision?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Not even a 240hz refresh rate?  What a piece of garbage!,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
How about ship out of the United States of America?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Why does this cost $120000 ???,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Does it djent?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
I'm thinking of using two of these as secondary displays for my iMac. Is the color reproduction suitable for a future graphics pro?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
How many of these exist in the world and where are they?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
where can I purchase the mount to mount on my wall for 105S9 tv,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
$11999999 really ! ! ! ! ? ? ? ?  ?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
The roof of my house got blown off  and I would like to replace it with this TV so I can watch the news on my ceiling. Is it roof mount friendly?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Is there a slot on the side of the TV for my Atari 2600 game cartridges?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Has anyone actually bought this?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Do you know when this TV will be back in stock? I will be getting some money from my house and I want to watch some soap operas!,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Is it compatible with my laser disc collection?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
"Is this the most expensive product on Prime? (excluding ""mistake"" prices)",Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Are there any drawbacks to owning this beautiful display?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
"Do I need to pull permits from the county to install?  After I install will the tv gets its own address and be ""Zestimated"" on Zillow?",Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
I tried to charge this to my food stamps card and it was rejected i think because i'm not an illegal. Is there a workaround for this?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Does this TV play the Gameshow Network?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Is there anyone out there who has actually bought this who can tell us what it's actually like?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
What??????  The voice and motion camera are sold seperate.  That is a deal breaker.,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
How many of these to build a 360 degree set up?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Has anyone actually bought this beast of a television? If so I must ask.. why?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
why do they call it a tv set when there is only one?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Does it include an NTSC tuner?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
does this tv come with rca hookups so i can connect my vcr?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
I have a coupon for $5.00 off my entire order will Amazon accept that with this purchase?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
I tried to add it to my cart but it wouldn't fit. Now what?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Is this the most expensive item on Prime?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
"Hey wait a minute...why don't any of the reviews say ""Amazon Verified Purchase""??? Hmmmm?",Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Is there a price match available?  i found this for five dollars cheaper at a local hardware store!,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Is the TV available for Prime shipping?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
will someone buy me this? email me at flyntv@gmail.com,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
I'm part of the .001% but live in a state where Amazon charges sales tax.  Is there any way I can get out of paying that?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Are all of these questions genuine?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Is it HD ready?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Does this include the power cable?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
"I'm debating getting the 85"" or the 105"". Is the extra 20 inches worth the extra $80k?",Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Does this support Teletext and will I need to turn less pages? Thanks,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
does this TV come with a life time warranty?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Help I want to mount two of this on my desk what dual-arm desk-mount should I use?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Does this TV have a car mount? I what to put this rather small TV in the back for my kids.,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
I just found out it is a dollar cheaper at Walmart.,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Is this investment EMP protected?  Do,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Will it fit my studio? I am living in a small studio (1 room). Because of my big bed only 2x0.5m was left.,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Concerned... will the curved box fit in my mailbox or should I order one of those too?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
I wanted to add this TV to my home insurance but they rejected saying you cannot include gadgets that cost more than the house. Should I return this?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Why is the refurbished unit priced at $229999.99 (or $110000 more than the new unit)?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Will Amazon allow me to pay for this with five credit cards?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
Does the remote come with batteries??,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,0
How do you open this for tacking?,Swingline Stapler 747 Iconic Desktop Stapler 25 Sheet Capacity Rio Red (74736),http://ecx.images-amazon.com/images/I/61GZIr9bcxL.jpg,0
What is the strawberry thing,Ware Manufacturing Small Animal Grooming Kit,http://ecx.images-amazon.com/images/I/81xwKS62zmL.jpg,0
Will the case work with an extended battery on the phone?,Note 3 Case Galaxy Note 3 Case Joopapa Note 3 Wallet CasePu Leather Case Magnet Wallet Credit Card Holder Flip Cover Case Built-in 9 Card Slots & Stand Case for Samsung Galaxy Note 3 N9000 (Black),http://ecx.images-amazon.com/images/I/51EpvqPuaWL.jpg,0
If I order it today will it come on Halloween?,Creepy Baby Doll Mask Cosplay Costume Props Accessories for Halloween Resin,http://ecx.images-amazon.com/images/I/31ilKlgqzHL.jpg,0
Can you make a cookie cup with this to fill with milk?,Wilton Cookie Shot Glass 6-Cavity,http://ecx.images-amazon.com/images/I/81qOfhoyiRL.jpg,0
Can i order it from Italy? Are there any shipping cost?,23andMe DNA Test - Ancestry Personal Genetic Service - Includes 1000+ Geographic Regions DNA Relative Finder (Opt-in) & More,http://ecx.images-amazon.com/images/I/41md+iKnCPL.jpg,0
Does it only look on your X chromosome or both y and x chromosome,23andMe DNA Test - Ancestry Personal Genetic Service - Includes 1000+ Geographic Regions DNA Relative Finder (Opt-in) & More,http://ecx.images-amazon.com/images/I/41md+iKnCPL.jpg,0
Does this test only work on adults?,23andMe DNA Test - Ancestry Personal Genetic Service - Includes 1000+ Geographic Regions DNA Relative Finder (Opt-in) & More,http://ecx.images-amazon.com/images/I/41md+iKnCPL.jpg,0
Does this test kit have an expiration date? i want to take advantage of the prime sale on amazon and give it as christmas presents.,23andMe DNA Test - Ancestry Personal Genetic Service - Includes 1000+ Geographic Regions DNA Relative Finder (Opt-in) & More,http://ecx.images-amazon.com/images/I/41md+iKnCPL.jpg,0
How many volt?,BLACK+DECKER HHVI320JR02 dustbuster Cordless Handheld Vacuum (Magic Blue),http://ecx.images-amazon.com/images/I/51pk6Fs4fTL.jpg,0
what is the return policy?,BLACK+DECKER HHVI320JR02 dustbuster Cordless Handheld Vacuum (Magic Blue),http://ecx.images-amazon.com/images/I/51pk6Fs4fTL.jpg,0
How Many Calories In It?,Red Baron Classic Crust Pepperoni Pizza 12 inch - 16 per case.,http://ecx.images-amazon.com/images/I/61JUBMp76TL.jpg,0
Do you have these in adult sizes?,Thor's Hammer Avengers 2 for Kids,http://ecx.images-amazon.com/images/I/7148UE6hSzL.jpg,0
What material is made of?,Thor's Hammer Avengers 2 for Kids,http://ecx.images-amazon.com/images/I/7148UE6hSzL.jpg,0
Is the hammer hollow? If so could I have the dimensions of it. Also does the handle come off,Thor's Hammer Avengers 2 for Kids,http://ecx.images-amazon.com/images/I/7148UE6hSzL.jpg,0
Would this be age 5 appropriate or a younger toddler age?,Thor's Hammer Avengers 2 for Kids,http://ecx.images-amazon.com/images/I/7148UE6hSzL.jpg,0
Does this cooler contain any vibranium? I'm alergic.,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,0
What is the country of origin? it's missing from the product description. my movie production company needs 200-300 of these next month but i need this info before submitting a po.,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,0
Is there a requirement on how big of a douche I must be before I buy this cooler?,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,0
lol why are all of these reviews just people being mad that they can't afford a quality item?i mean it's made with gold. hence the pricing.,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,0
Will this fit in the trunk of my Lambo?,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,0
How many douche bags actually bought this cooler?,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,0
Good lord..... Why does this cooler cost so much?,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,0
Where do you plug it in? This is one of those coolers thats also a scooter right?,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,0
What do you do with it that you can't do with a 50 dollar cooler?,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,0
Does this cooler contain any vibranium? I'm alergic.,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,0
Can you show me the pitures of the batteries that are suppose to be used with it?,SKINFUN IPX7 Waterproof Facial Cleansing Brush Body and Face Scrubber Skin Microdermabrasion Exfoliator and Massager Bi-directional Rotation with 5 Brush Heads,http://ecx.images-amazon.com/images/I/61bibvNfcKL.jpg,0
What is on the reverse side of this?   Is it reversable?,Lush Decor Royal Empire Slipcover/Furniture Protector for Sofa Peacock,http://ecx.images-amazon.com/images/I/912E1stgeGL.jpg,0
Are these double sided? If not what does the back look like?,Extra Large No Peeing Dog Signs | Stop Dogs from Peeing On Your Lawn | Sign Politely Reads: No Peeing Be Respectful | Protect Your Property! (XLarge No Peeing),http://ecx.images-amazon.com/images/I/51kV0OeXUiL.jpg,0
do the feet fit into the tail?,Princess of The Sea Mermaid Minky Blanket Tail and Wristband,http://ecx.images-amazon.com/images/I/81XENVxV-fL.jpg,0
What  age would these be for?,Princess of The Sea Mermaid Minky Blanket Tail and Wristband,http://ecx.images-amazon.com/images/I/81XENVxV-fL.jpg,0
Can this be washed in a washing machine?,Princess of The Sea Mermaid Minky Blanket Tail and Wristband,http://ecx.images-amazon.com/images/I/81XENVxV-fL.jpg,0
why would you charge nearly double the price?,YETI 21010060001 Navy Trucker Hat Cooler Multicolor,http://ecx.images-amazon.com/images/I/71Gvl3o6jAL.jpg,0
At the party i want to play the role of super polaris hero lorna dann. i need such props. is this wig the same as my superhero?,Iace Fashion Cheap Girl Dyes Short Straight Hair Wig Dark Green Gradient Wave Bob Woman Synthetic Wig And Wigs,http://ecx.images-amazon.com/images/I/21YF1p4zmyL.jpg,0
Is it 6 inches,"Funko Five Nights At Freddy's 6"" Funtime Foxy Plush",http://ecx.images-amazon.com/images/I/51475BkZSlL.jpg,0
Make it lower 15$ for a plush? Make it 2$,"Funko Five Nights At Freddy's 6"" Funtime Foxy Plush",http://ecx.images-amazon.com/images/I/51475BkZSlL.jpg,0
Is its funko,"Funko Five Nights At Freddy's 6"" Funtime Foxy Plush",http://ecx.images-amazon.com/images/I/51475BkZSlL.jpg,0
